metabolite_name	S00017985	S00017986	S00017987	S00017988	S00017989	S00017990	S00017991	S00017992	S00017993	S00017994	S00017995	S00017996	S00017997	S00017998	S00017999	S00018000	S00018001	S00018002	S00018003	S00018004	S00018005	S00018006	S00018007	S00018008	S00018009	S00018010	S00018011	S00018012	S00018013	S00018014	S00018015	S00018016	S00018017	S00018018	S00018019	S00018020	S00018021	S00018022	S00018023	S00018024	S00018025	S00018026	S00018027	S00018028	S00018029	S00018030	S00018031	S00018032	S00018033	S00018034	S00018035	S00018036	S00018037	S00018038	S00018039	S00018040	S00018041	S00018042	S00018043	S00018044	S00018045	S00018046	S00018047	S00018048	S00018049	S00018050	S00018051	S00018052	S00018053	S00018054	S00018055	S00018056	S00018057	S00018058	S00018059	S00018060	S00018061	S00018062	S00018063	S00018064	S00018065	S00018066	S00018067	S00018068	S00018069	S00018070	S00018071	S00018072	S00018073	S00018074	S00018075	S00018076	S00018077	S00018078	S00018079	S00018080	S00018081	S00018082	S00018083	S00018084
DG 32:1; [M+NH4]+@7.58	4054.049241	9785.587239	21300.57588	4386.581651	5962.174187	9650.939389	10371.68564	5516.869477	21096.35163	10302.56812	35715.74752	21069.24132	7685.857801	8236.185678	6873.335291	4346.964202	4786.299167	5585.732168	10486.46609	2510.343931	33221.68791	5913.895103	10026.65754	14365.56677	5627.269004	5668.313702	55840.46849	13427.90123	25616.88505	7467.000248	34200.36605	36178.93287	8605.926326	3114.33752	33740.34802	18550.045	14331.35907	13825.81191	57946.9693	17385.45504	3844.320651	66344.2972	15352.97741	3947.214707	14882.57224	8032.699981	3281.040953	7288.630435	16938.0866	6288.299806	20631.46465	26555.00436	41920.35696	9997.573962	44629.83405	12224.47864	13368.18902	31020.57961	15968.97041	7919.033389	3684.973317	9875.705111	5111.50205	24331.55539	9522.147824	13187.59109	4981.90723	2522.03867	11112.93764	13745.75573	12665.05054	9896.293447	9732.039503	4618.475819	21786.70961	20962.86575	1626.669926	3179.738041	22096.00998	7731.219072	3802.752694	9979.252153	20677.95891	15432.64512	6922.521837	50677.23676	13357.49888	6171.751454	14167.83667	27891.71736	6049.222799	13554.08888	18967.41714	13779.6907	7013.527363	9300.069224	7203.864947	28565.09964	17679.15282	8488.871245
DG 32:2; [M+NH4]+@7.09	3057.46713	4481.354048	13994.41832	4092.24346	7747.163215	4965.726022	776.1549778	1669.918087	11789.76089	5231.550328	11406.09868	5622.816062	5451.392106	2497.082938	3435.034482	1198.636815	228.5942385	3239.157444	5056.851796	4530.079971	16428.47814	3023.737926	9475.069025	6729.063621	829.6812517	2129.033819	19779.26894	11279.87259	17282.5597	4724.550702	25146.56311	10034.04091	6108.184765	330.7617143	9200.073305	11423.85797	3897.577349	1950.07323	32435.4057	7175.588317	2408.610272	26900.66674	6231.914622	5752.022919	5674.774386	5221.898099	2663.603786	1700.390589	6484.577077	4157.790389	3354.497135	11933.20867	19515.529	6615.174635	18138.65948	3113.992326	6205.159524	16530.81351	4693.920612	4966.391771	559.2432286	2238.199029	1795.470192	11930.51142	6053.371169	5194.130986	5209.044949	997.8791866	3129.315066	5296.072562	6232.605197	6202.849328	12933.0943	2676.758723	6566.207125	12748.70103	1796.538552	5729.018953	15496.82731	4026.800429	1519.625692	1542.625954	7253.557906	1707.937809	3205.668845	15480.94126	8785.796178	2735.871891	8052.685165	13469.2453	1444.449233	4747.549813	7250.691733	4727.710944	3240.620372	8368.388817	1762.727917	16416.79468	4864.308943	1804.296923
DG 33:1; [M+NH4]+@7.84	1033.556674	104.1239862	3112.915457	867.5792018	1679.417696	1244.588427	977.0793214	1229.37613	3285.575262	744.2949068	3808.29943	4674.588728	2240.16071	1654.600755	1031.803538	1145.334515	655.0564663	441.5184565	1360.041475	243.4014902	3343.910056	870.9602248	2081.670084	2598.770894	332.3944163	1443.600068	5367.781372	2178.639913	5812.383032	1296.324171	4323.673719	3068.463169	893.6772851	787.3211061	2698.309349	2298.549033	2265.065611	2070.897977	3782.150784	2378.571809	2439.151092	10868.2328	1424.591351	674.9024048	3302.580729	1779.307513	276.3473007	1196.052515	4599.797044	1073.538523	3634.848688	2905.305459	4869.840102	4642.935286	5021.429722	2356.498245	3297.308635	3918.640957	2430.743718	2400.458387	1310.843326	2891.442951	774.0964488	2629.502733	4146.435066	3441.235571	815.7871386	1090.446273	1779.553567	4286.483497	2321.143489	2454.282416	3210.40396	1617.801689	2310.962046	4248.587204	476.2516489	2146.854951	3564.309103	2113.500043	226.4614712	531.0529353	3598.333289	3003.223978	3148.822439	4170.906588	1523.14507	1504.334669	4080.552279	5049.955944	840.5219077	4120.611165	3248.289644	5930.44124	1665.090177	1649.572571	2864.809681	7620.764171	1125.833301	978.1846176
DG 34:0; [M+NH4]+@8.48	7939.166629	6286.146572	11192.35	6985.455776	11104.51566	12633.07396	11264.65312	5088.385548	16252.25315	10171.55388	32497.97754	23788.43286	8282.733897	7376.366395	6318.597288	5193.470462	11541.95638	4611.165192	8908.69672	4752.625869	27940.14575	9743.101374	8597.437904	11276.85282	7572.403534	7734.624613	34885.19615	6399.356952	19692.58365	6620.778309	17997.10286	61948.66116	11640.78687	4152.248673	23930.1982	21517.87074	9157.614024	13527.88648	29193.31602	9298.563719	8402.459373	40602.37067	8883.805545	5046.098031	16822.92879	9349.992598	9101.339858	11926.80056	20143.92344	10214.78777	9767.649764	9889.72341	20020.70678	15968.90711	23558.27196	7905.769595	15074.82359	19418.9462	8065.095671	11979.17446	5296.074953	8380.545456	7705.738366	25964.63587	15724.22168	12319.71109	8832.61822	7012.138222	16974.51482	13749.81001	23982.77072	7071.862856	13137.39126	12665.15002	11013.37213	14150.06635	6680.605586	7777.814513	17977.37266	5223.890301	5714.382949	11098.09362	25257.54454	12137.55874	27194.8778	53225.04516	15454.45859	11141.63813	16574.22791	23699.50833	4361.119531	9979.014266	15005.22164	24087.38487	17608.58253	20063.86872	7449.018869	30355.88656	14148.67339	5494.766541
DG 34:2; [M+NH4]+@7.64	12742.81493	23941.10671	49594.44217	23566.38096	93224.60842	44779.36235	47506.07595	29237.00378	90950.81872	43952.5703	80245.94203	93550.05384	23499.12462	33261.85093	49117.11236	23153.27265	16212.88222	21301.17492	34943.93247	13620.41574	65268.99609	26784.11949	49008.48479	90678.45774	26505.74296	19789.19635	174935.106	50165.35786	61154.53501	33774.24245	97772.46956	123665.774	30940.68425	14442.03338	49202.02316	127732.0493	36399.68572	54816.04766	157627.7082	81887.98961	25429.39105	194545.6961	29865.97813	51140.60767	57616.93334	34354.22592	31930.48607	29717.45089	48160.44532	52791.45679	100711.0136	170594.7271	293112.1824	117653.0253	284730.9524	117638.3389	94081.30949	131738.1397	47009.24554	54975.1015	26733.58519	89436.83491	22631.95947	125811.8827	65511.86391	85750.97791	69679.06163	45073.70529	48505.7616	55552.44252	89461.11678	64096.09998	61062.64924	63843.43113	87681.94046	145588.5371	29633.37426	23930.53243	158258.5526	38301.58508	22725.21613	46408.14339	201703.9669	134025.8361	54255.97897	208033.7328	105910.8802	75446.86079	97896.84781	202979.9921	30329.59859	40582.89639	107643.3399	72547.95698	114655.9714	112713.4336	45079.08246	278172.6228	200806.4177	79990.66616
DG 34:3; [M+NH4]+@7.30	2865.002584	11414.145	8553.081099	1018.628097	7573.2383	4744.278481	6379.149434	6937.661742	20581.94718	7524.587953	25139.76617	15002.46459	4532.139703	11760.55564	7039.8169	9075.467619	6530.248369	3040.744243	8445.636242	1714.350402	12230.76061	3638.809112	10535.22978	8539.342303	9598.118668	5087.941143	30440.55422	13797.10438	18544.62141	5306.113332	23838.57651	19777.04017	8220.444066	2997.521082	11127.74938	13814.82945	11381.23209	8977.275968	27403.70316	17365.57859	5056.132884	32047.90098	5049.274313	6090.699985	8442.577623	6104.522134	6551.16039	7336.356989	7102.442322	10454.97688	8026.036031	15078.00934	28796.64554	16215.97718	27414.31664	22167.23961	10782.50888	16710.83862	5881.810428	6996.779455	4002.614068	9403.113812	2663.146099	12031.44467	7393.26392	10192.43691	4853.318551	5023.62915	5672.805343	6963.350636	9502.10525	8048.646227	5660.063263	8829.945899	9634.716773	9656.063585	2642.513004	2848.026883	15696.49191	5464.880311	4477.630374	4394.268271	29600.36691	11627.85212	7912.115207	19871.09877	15668.50553	8630.108934	13622.46383	17415.1994	3416.065721	3841.699572	12439.23859	8021.913626	12967.34766	9935.867872	8765.285144	34560.67636	20083.38703	7270.51146
DG 35:1; [M+NH4]+@8.27	1739.281459	2269.653984	4906.248713	908.2825395	7448.730899	2972.507561	2697.622649	2633.051591	5818.831005	3300.507984	8749.185116	4261.538186	2279.06692	2029.226537	4183.578955	3906.403395	5008.444198	2078.448323	2139.852211	438.1330037	7595.740693	3485.728233	1620.359723	5852.284346	2305.030296	1271.157751	8665.41104	1795.895949	7947.047156	3093.96568	5537.171231	5640.376578	4191.434075	1446.661612	3813.635483	8316.266552	2654.682135	3313.177441	8674.705236	2370.021969	2350.388511	13267.37941	2368.731586	2704.574011	6650.621865	4303.487438	1598.687551	1820.715593	7245.286014	3135.287885	11500.57423	6507.579008	19322.59258	5312.197627	11373.63562	4358.63893	10761.09461	7413.760835	8663.093316	3673.874231	1607.759872	3094.374258	1967.116887	7254.105642	4020.949848	1062.121218	5994.383566	4329.886181	4474.554895	7488.650654	8736.383131	4327.387585	6065.559493	3250.416076	4737.578605	3976.14292	1347.648933	2330.178374	7113.826253	3560.306166	981.8391361	2604.257683	8028.948461	4819.658357	6608.986483	7544.625934	9062.143169	3576.350741	9381.770317	12361.46035	4567.275603	8346.638899	5978.104285	10625.80207	6215.787779	5303.91594	3714.682752	8786.52809	9141.606408	1700.500457
DG 35:2; [M+NH4]+@7.91	927.0397679	778.3141225	3519.332182	734.7336608	1942.214619	915.9744009	3161.630218	1494.228503	3465.4872	1850.833494	3670.893034	4343.573484	1686.396826	2790.308619	3402.494702	1760.126857	2158.833945	1862.007942	2721.247408	811.0772174	3696.552712	1813.63029	3207.696478	3958.711389	1612.923676	1804.121137	7454.475287	3193.588536	7412.897654	2271.573841	4813.473693	5351.549528	1216.876316	1097.701567	3096.578393	4881.951798	1348.3209	2195.171039	6389.314881	4515.765927	2247.078453	13863.06005	2996.182916	1484.568075	5973.64031	1882.228656	1124.881156	3002.377877	4540.876227	4703.623554	9528.676853	6387.67828	9805.502056	4716.670722	9891.832814	4791.26593	7650.208244	4971.471025	3228.958231	2916.137491	2733.297224	5014.804285	506.8063428	4757.210966	5457.964452	4494.937092	534.7477391	1901.024914	3466.609558	5204.454827	4952.529596	5510.272417	3348.308278	2486.991902	5905.865702	6060.845708	1867.858738	2171.366956	4661.70776	2828.859025	657.2452499	5696.534718	6046.714901	3796.606985	2849.486774	5652.185636	4791.497469	3020.270848	6482.967181	6141.205759	5588.935243	5077.249668	4957.046567	6219.265173	5025.232868	2262.991506	3296.631979	11285.48343	5176.397061	3218.31917
DG 35:3; [M+NH4]+@7.52	1591.537297	927.8008185	1004.647334	1091.679482	1295.528912	855.1529035	842.6037637	1110.754625	2595.778442	901.320769	1891.705604	1487.000101	2408.223503	802.6105986	742.9384445	487.4468717	137.17002	628.4879079	1239.787177	381.6222448	2627.71462	408.6677525	2277.404686		2131.024973	1464.250541	4224.249559	1380.613077	2458.917953	1432.672211	2520.660062	1901.502239	814.8419131	1169.165169	1156.76705	1660.705464	1675.121907	962.1921681	4375.295541	4051.552275		5621.30164	733.1962216	1098.541396	1707.31824	251.9819577	535.6214667	566.3199468	1003.383607	1787.464345	2837.495271	1439.265636	6246.657674	1744.276995	7100.410277	1283.772599	1194.115926		855.234907	2259.35799	282.3480246	1127.418369		3682.4822	1051.022866	532.9374562	1079.442011	493.466877	150.8960941	1637.339151	1687.630402	238.5825556	189.2126004	1653.222094	1918.081787	2645.037843		248.738024	3075.754284	1690.389445	675.634238	649.4700495	2656.349054	2537.402977	1300.122356	1643.03806	2297.908972	1096.525392	3302.70959	2414.752373	318.1545476	801.5670468	2041.73252	915.0540863	742.9820872	1080.223702	881.3387957	3759.297627	219.1393863	250.2607291
DG 36:0; [M+NH4]+@8.90	5588.054107	6825.870847	6298.555893	5637.574977	8380.163156	6618.71003	8305.69327	4959.251726	10778.43469	8509.771945	14128.23557	14832.838	17083.33765	6154.580769	7601.057344	6292.557532	7868.255173	6281.209861	6669.247559	4655.449648	11551.80656	6909.355187	6404.623779	5677.469995	6124.038484	9802.967284	11003.87183	6166.068726	7773.915038	7629.305435	8081.706674	17190.33467	6807.815638	6458.857069	11632.45302	7481.058782	9108.045302	9638.905826	11908.58566	7712.185873	5513.369603	13043.89213	5813.424374	7161.023754	14457.90415	13457.77277	13155.74167	10613.91488	7504.118465	5582.942942	8485.129359	7662.976913	10229.54356	4548.429322	10310.54181	6021.930756	4996.217166	8553.142114	8528.421693	6158.074618	6954.337033	6043.083127	10982.388	15168.26791	6534.963682	9527.294906	6164.314691	8440.996423	6446.969497	8192.097112	9048.730946	10333.41081	13094.83088	15040.8872	12713.89824	5715.927485	10257.80317	8733.877752	7198.180571	6773.565167	12403.11763	4979.397236	11403.11993	16836.82952	14884.75363	11950.50533	13619.52948	6053.212414	7798.671845	9761.78838	6651.365301	6753.961616	6515.179312	12687.0938	10431.7065	10093.80534	6609.950902	13259.68351	13551.00661	9363.038519
DG 36:1; [M+NH4]+@8.55	3502.760533	14315.90279	34053.29534	9447.291019	19955.09521	22259.91379	20341.13346	11627.96481	50256.16104	26259.93868	66515.86781	48380.05437	15396.18813	15838.83827	33637.59713	9387.789692	17078.49127	11676.34908	20784.58923	6704.567733	67822.15496	15401.10716	18509.97407	17504.09895	8096.202621	7016.480031	72151.50467	19631.51605	36846.31908	10801.99174	38179.83743	110953.7532	17421.15776	12352.58305	37341.51189	46265.36856	19968.88435	26256.28742	71008.27418	20493.40984	15360.57912	70379.00766	17825.34296	17531.095	47809.31901	23275.39404	8486.394697	27681.9224	46777.24741	22933.72854	45367.33455	52410.30614	92784.17813	27253.00222	66290.51297	23239.30031	54388.2764	41051.48305	28126.07789	21427.0376	16609.40469	23386.28334	10505.68769	46261.4584	55941.28164	24058.65171	21994.35745	20572.49246	36858.35639	34664.37612	44818.93134	32703.94593	24174.24035	49757.41384	43657.1742	23875.68955	11815.84179	10096.26692	35273.97224	16117.45008	9848.930618	21388.54662	70712.06517	39726.06692	46626.65323	83491.01358	40029.17793	14477.96298	49304.1058	63366.91592	20438.21777	20107.49314	22240.40282	40331.80917	61934.51634	41182.24858	10298.62883	71641.85225	46142.02391	38213.12817
DG 36:2; [M+NH4]+@8.11	34066.78983	134061.2913	114888.0784	62290.24049	150398.1104	86864.75703	139614.7686	125496.376	226415.1065	129505.4192	184453.1344	247441.0425	66506.39087	134453.9017	209527.1612	100648.2121	76672.28292	55158.54713	107411.4134	47122.20257	211066.5588	94683.66909	134829.6145	233129.2756	77448.1961	44009.09654	396608.3364	174585.6477	201493.4151	89672.57867	200292.6572	368092.0596	106350.6065	73351.6856	139725.3395	361373.5585	155294.2167	135617.9557	373960.4338	184350.5776	85268.50526	350199.0815	89236.33829	182586.0491	246995.0685	108475.285	62578.57492	164906.7319	261984.7791	193337.6578	591195.3318	469418.0878	687954.9565	162756.902	387059.4796	255230.3666	349068.5536	276050.52	219390.8977	130797.7206	90389.57345	220245.0602	93457.78057	257445.6052	230398.1977	181941.6734	158953.6021	139269.4931	218238.2439	216626.0058	237987.428	336135.2985	154759.4567	331363.0111	268174.8224	281713.2445	102603.504	84039.99612	237896.8471	76024.62159	122795.7319	164100.4033	309813.6352	241352.0651	154058.8773	308864.9289	216456.5649	184951.3755	360415.9486	309319.1268	125122.2159	171604.208	275835.935	207329.8365	344178.4775	208703.1021	114173.2544	599105.48	335758.8264	203207.5993
DG 36:3; [M+NH4]+@7.76	24264.67758	53742.11287	59104.21638	39516.98926	118158.417	69919.14481	90395.42716	51291.21664	151875.1891	90982.62829	85433.48567	118205.028	37233.20225	81621.6196	96992.00273	48131.49176	23200.97227	31586.44484	45743.81076	32845.78529	78626.51254	39916.68098	83923.4052	152063.9689	63467.66767	28031.98753	197514.3974	125539.1884	77799.96476	46480.41369	149180.3939	130630.6875	44509.96022	52195.43564	45501.54921	158927.7272	54845.00757	60291.30951	220430.5832	115718.1531	58983.15787	185761.8048	30866.3001	138279.6511	119204.8922	61681.30263	63312.73547	77162.68998	83183.95662	122058.7514	147863.0877	180672.5212	336519.5882	125660.6065	316837.5605	173559.7048	89430.83191	150668.1722	63289.62952	74793.24798	44700.4612	145485.8897	43608.73873	140212.1853	99310.52495	98012.62707	111910.3354	88803.53699	59732.38545	104161.3245	123174.9612	170140.6237	104175.4054	135866.424	112240.6081	100495.4716	68816.26693	46962.26248	184674.8606	47926.80118	66970.59648	65533.33466	167338.9362	177253.1529	66446.68086	125056.9683	153089.6411	111551.1954	178313.0878	180823.871	62324.09117	60576.46922	131383.0091	70389.16889	196718.1871	113510.0732	61787.89869	426815.1352	177973.1948	123082.1039
DG 36:4; [M+NH4]+@7.37	18019.65627	44835.72506	36386.45112	19351.84957	44925.59875	56265.46949	37020.46692	25279.28255	108114.2501	39106.2149	51274.99194	72936.73586	24050.32495	42815.98495	31707.94507	24264.46288	13954.63188	24338.97234	23773.72831	33700.27069	38844.33823	12933.2266	49288.28621	43624.10791	43132.34286	21801.257	107305.4188	82452.90904	53816.64015	28467.81207	87703.24883	90337.31458	30805.41581	22177.48141	18625.10149	42648.76009	35426.57966	35094.35057	104599.1205	70305.08642	31928.24597	68498.89878	8809.482291	62113.03259	37695.25157	27519.39344	44254.46852	25530.78769	34774.4522	53791.68115	39924.54852	54471.47339	114977.9217	65778.31024	143111.9654	77018.31296	19549.89545	37471.77814	20136.30847	24023.77861	12310.89666	44313.16043	13313.01766	64775.36711	35612.30051	32816.99894	51019.16773	33009.42685	15699.81624	34412.34614	51690.93607	44899.06817	43385.28633	30695.67874	35676.63095	40528.50093	18371.74914	19612.47203	56530.02753	15669.96812	23234.68975	25245.42182	85394.43002	58505.66925	18850.542	66046.9452	64196.43077	23902.98558	44011.62036	52928.46301	21043.2697	10907.44056	30722.6574	24629	45377.50123	35728.33952	12278.69138	146597.1835	69821.51964	37339.4536
DG 36:5; [M+NH4]+@7.04	1893.425638	10763.73383	11258.32903	1916.362913	8721.164067	12469.08059	5500.85216	4828.439224	26821.0331	5758.414655	11483.574	9550.693806	11134.18359	6323.145037	6665.58271	3653.583337	1382.641074	6966.210751	7323.506385	7200.279667	7088.409622	3480.526277	11412.08584	8797.200144	15359.34587	1598.248814	35520.3289	24006.68547	21718.74148	9215.622398	24165.32158	17959.07515	9328.357899	5533.049973	6171.170207	6626.392136	8056.410401	4317.567034	25154.98662	13667.68664	6955.569622	13331.21333	656.3198043	15143.44148	6306.561027	4945.572757	8031.968343	4320.866898	7327.879178	10024.34064	7892.368299	9138.449799	38067.32834	21385.64672	24404.45704	22388.41341	8544.289795	8789.011033	6099.509664	2683.728311	642.9262701	6303.491997	2651.907732	13859.32909	6143.855871	2262.225107	17122.66418	6911.216944	4833.291888	5542.281704	9360.613248	11914.29372	10627.12457	2835.863064	4771.117649	9899.141566	4771.635226	5438.397575	13948.70525	12192.2218	6502.054061	10233.15291	44397.80808	10562.05202	2660.494643	19193.34771	14210.64652	5240.750039	5100.604982	5108.467391	4591.294934	907.0107399	578.2073455	4321.710362	10738.92196	3928.257443	6651.867517	32042.34113	20032.02314	9073.356974
